RUN	Model15U15	model15u15	1612203644326	 	3.3.1
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 0 with intensity 1	18	START	1612203645588	1612203645588
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 4 with intensity 1	3	START	1612203645585	1612203645585
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 13 with intensity 1	39	START	1612203645592	1612203645592
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 1 with intensity 1	23	START	1612203645589	1612203645589
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 9 with intensity 1	132	START	1612203645637	1612203645637
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 4 with intensity 1	28	START	1612203645590	1612203645590
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 2 with intensity 1	43	START	1612203645593	1612203645593
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 1	81	START	1612203645634	1612203645634
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 5 with intensity 1	1	START	1612203645585	1612203645585
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 0 with intensity 1	29	START	1612203645590	1612203645590
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 6 with intensity 1	30	START	1612203645590	1612203645590
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 11 with intensity 1	36	START	1612203645591	1612203645591
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 5 with intensity 1	20	START	1612203645588	1612203645588
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 0 with intensity 1	24	START	1612203645589	1612203645589
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 10 with intensity 1	138	START	1612203645637	1612203645637
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 5 with intensity 1	63	START	1612203645633	1612203645633
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 10 with intensity 1	25	START	1612203645589	1612203645589
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 12 with intensity 1	27	START	1612203645590	1612203645590
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 10 with intensity 1	40	START	1612203645592	1612203645592
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 11 with intensity 1	12	START	1612203645586	1612203645586
REQUEST	90		localhost:8084	1612203645635	1612203646941	OK	 
REQUEST	64		localhost:8084	1612203645633	1612203646941	OK	 
REQUEST	21		localhost:8081	1612203645630	1612203646943	OK	 
REQUEST	96		localhost:8083	1612203645635	1612203646970	OK	 
REQUEST	26		localhost:8084	1612203645628	1612203646970	OK	 
REQUEST	146		localhost:8084	1612203645638	1612203647141	OK	 
REQUEST	120		localhost:8081	1612203645636	1612203647145	OK	 
REQUEST	87		localhost:8081	1612203645638	1612203647148	OK	 
REQUEST	32		localhost:8083	1612203645632	1612203647694	OK	 
REQUEST	67		localhost:8083	1612203645634	1612203647698	OK	 
REQUEST	57		localhost:8081	1612203645633	1612203647773	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 8 with intensity 1	57	END	1612203645633	1612203647782
REQUEST	12		localhost:8083	1612203645627	1612203647785	OK	 
REQUEST	13		localhost:8082	1612203645628	1612203647789	OK	 
REQUEST	86		localhost:8080	1612203645635	1612203647790	OK	 
REQUEST	15		localhost:8081	1612203645631	1612203647790	OK	 
REQUEST	141		localhost:8084	1612203645637	1612203647793	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 8 with intensity 1	141	END	1612203645637	1612203647794
REQUEST	69		localhost:8083	1612203645634	1612203647794	OK	 
REQUEST	144		localhost:8084	1612203645638	1612203647799	OK	 
REQUEST	5		localhost:8081	1612203645628	1612203647799	OK	 
REQUEST	42		localhost:8081	1612203645628	1612203647812	OK	 
REQUEST	91		localhost:8082	1612203645635	1612203647816	OK	 
REQUEST	45		localhost:8080	1612203645628	1612203647819	OK	 
REQUEST	37		localhost:8083	1612203645627	1612203647819	OK	 
REQUEST	54		localhost:8084	1612203645633	1612203647820	OK	 
REQUEST	78		localhost:8081	1612203645634	1612203647826	OK	 
REQUEST	143		localhost:8081	1612203645638	1612203647829	OK	 
REQUEST	109		localhost:8083	1612203645636	1612203647831	OK	 
REQUEST	77		localhost:8080	1612203645634	1612203647857	OK	 
REQUEST	22		localhost:8083	1612203645630	1612203647860	OK	 
REQUEST	106		localhost:8083	1612203645636	1612203647862	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 8 with intensity 1	106	END	1612203645635	1612203647862
REQUEST	41		localhost:8081	1612203645628	1612203647864	OK	 
REQUEST	118		localhost:8084	1612203645636	1612203647866	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 14 with intensity 1	118	END	1612203645636	1612203647867
REQUEST	46		localhost:8080	1612203645631	1612203647867	OK	 
REQUEST	150		localhost:8083	1612203645638	1612203647872	OK	 
REQUEST	112		localhost:8081	1612203645636	1612203647875	OK	 
REQUEST	74		localhost:8083	1612203645634	1612203647875	OK	 
REQUEST	48		localhost:8084	1612203645631	1612203647876	OK	 
REQUEST	9		localhost:8083	1612203645631	1612203647878	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 14 with intensity 1	9	END	1612203645586	1612203647879
REQUEST	89		localhost:8084	1612203645635	1612203647878	OK	 
REQUEST	105		localhost:8084	1612203645636	1612203647880	OK	 
REQUEST	126		localhost:8084	1612203645637	1612203647882	OK	 
REQUEST	138		localhost:8084	1612203645638	1612203647884	OK	 
REQUEST	147		localhost:8080	1612203645638	1612203647886	OK	 
REQUEST	80		localhost:8080	1612203645634	1612203647889	OK	 
REQUEST	94		localhost:8081	1612203645635	1612203647890	OK	 
REQUEST	3		localhost:8080	1612203645627	1612203647890	OK	 
REQUEST	10		localhost:8084	1612203645632	1612203647890	OK	 
REQUEST	133		localhost:8084	1612203645639	1612203647894	OK	 
REQUEST	64		localhost:8084 Redirect 1	1612203646968	1612203648064	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 1 with intensity 1	64	END	1612203645633	1612203648065
REQUEST	96		localhost:8083 Redirect 1	1612203646971	1612203648074	OK	 
REQUEST	90		localhost:8084 Redirect 1	1612203646968	1612203648075	OK	 
REQUEST	21		localhost:8081 Redirect 1	1612203646968	1612203648074	OK	 
REQUEST	26		localhost:8084 Redirect 1	1612203646971	1612203648084	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 7 with intensity 1	26	END	1612203645589	1612203648085
REQUEST	146		localhost:8084 Redirect 1	1612203647142	1612203648154	OK	 
REQUEST	120		localhost:8081 Redirect 1	1612203647146	1612203648155	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 1	120	END	1612203645636	1612203648156
REQUEST	87		localhost:8081 Redirect 1	1612203647149	1612203648162	OK	 
REQUEST	92		localhost:8081	1612203645635	1612203648209	OK	 
REQUEST	34		localhost:8082	1612203645628	1612203648209	OK	 
REQUEST	29		localhost:8080	1612203645631	1612203648209	OK	 
REQUEST	114		localhost:8080	1612203645636	1612203648273	OK	 
REQUEST	18		localhost:8081	1612203645627	1612203648274	OK	 
REQUEST	129		localhost:8084	1612203645637	1612203648318	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 8 with intensity 1	129	END	1612203645636	1612203648319
REQUEST	65		localhost:8081	1612203645633	1612203648336	OK	 
REQUEST	38		localhost:8081	1612203645631	1612203648400	OK	 
REQUEST	14		localhost:8081	1612203645628	1612203648441	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 8 with intensity 1	14	END	1612203645587	1612203648442
REQUEST	63		localhost:8080	1612203645633	1612203648469	OK	 
REQUEST	122		localhost:8080	1612203645637	1612203648469	OK	 
REQUEST	53		localhost:8081	1612203645633	1612203648530	OK	 
REQUEST	125		localhost:8084	1612203645637	1612203648530	OK	 
REQUEST	7		localhost:8081	1612203645628	1612203648529	OK	 
REQUEST	104		localhost:8081	1612203645636	1612203648529	OK	 
REQUEST	17		localhost:8081	1612203645628	1612203648529	OK	 
REQUEST	50		localhost:8081	1612203645633	1612203648529	OK	 
REQUEST	6		localhost:8082	1612203645631	1612203648529	OK	 
REQUEST	56		localhost:8080	1612203645633	1612203648529	OK	 
REQUEST	28		localhost:8083	1612203645627	1612203648530	OK	 
REQUEST	2		localhost:8081	1612203645628	1612203648530	OK	 
REQUEST	60		localhost:8083	1612203645633	1612203648531	OK	 
REQUEST	135		localhost:8080	1612203645639	1612203648531	OK	 
REQUEST	70		localhost:8081	1612203645634	1612203648531	OK	 
REQUEST	88		localhost:8083	1612203645635	1612203648531	OK	 
REQUEST	58		localhost:8083	1612203645633	1612203648532	OK	 
REQUEST	117		localhost:8081	1612203645636	1612203648532	OK	 
REQUEST	136		localhost:8084	1612203645638	1612203648532	OK	 
REQUEST	43		localhost:8082	1612203645627	1612203648532	OK	 
REQUEST	24		localhost:8081	1612203645630	1612203648533	OK	 
REQUEST	71		localhost:8082	1612203645634	1612203648532	OK	 
REQUEST	75		localhost:8080	1612203645634	1612203648533	OK	 
REQUEST	35		localhost:8081	1612203645628	1612203648533	OK	 
REQUEST	128		localhost:8082	1612203645639	1612203648533	OK	 
REQUEST	85		localhost:8080	1612203645635	1612203648533	OK	 
REQUEST	39		localhost:8084	1612203645627	1612203648534	OK	 
REQUEST	72		localhost:8081	1612203645634	1612203648592	OK	 
REQUEST	62		localhost:8084	1612203645633	1612203648592	OK	 
REQUEST	140		localhost:8084	1612203645637	1612203648592	OK	 
REQUEST	127		localhost:8083	1612203645637	1612203648592	OK	 
REQUEST	23		localhost:8083	1612203645628	1612203648592	OK	 
REQUEST	139		localhost:8084	1612203645637	1612203648592	OK	 
REQUEST	102		localhost:8084	1612203645636	1612203648592	OK	 
REQUEST	93		localhost:8080	1612203645635	1612203648592	OK	 
REQUEST	123		localhost:8081	1612203645637	1612203648593	OK	 
REQUEST	31		localhost:8080	1612203645635	1612203648593	OK	 
REQUEST	61		localhost:8082	1612203645633	1612203648593	OK	 
REQUEST	76		localhost:8081	1612203645634	1612203648593	OK	 
REQUEST	119		localhost:8083	1612203645636	1612203648593	OK	 
REQUEST	4		localhost:8080	1612203645632	1612203648593	OK	 
REQUEST	108		localhost:8081	1612203645636	1612203648594	OK	 
REQUEST	100		localhost:8083	1612203645635	1612203648595	OK	 
REQUEST	30		localhost:8081	1612203645631	1612203648595	OK	 
REQUEST	1		localhost:8082	1612203645628	1612203648595	OK	 
REQUEST	131		localhost:8081	1612203645639	1612203648595	OK	 
REQUEST	27		localhost:8083	1612203645630	1612203648595	OK	 
REQUEST	149		localhost:8084	1612203645638	1612203648595	OK	 
REQUEST	8		localhost:8081	1612203645631	1612203648595	OK	 
REQUEST	81		localhost:8081	1612203645642	1612203648596	OK	 
REQUEST	49		localhost:8084	1612203645632	1612203648597	OK	 
REQUEST	36		localhost:8084	1612203645631	1612203648656	OK	 
REQUEST	44		localhost:8080	1612203645631	1612203648656	OK	 
REQUEST	130		localhost:8083	1612203645639	1612203648656	OK	 
REQUEST	33		localhost:8080	1612203645631	1612203648656	OK	 
REQUEST	82		localhost:8080	1612203645634	1612203648656	OK	 
REQUEST	20		localhost:8081	1612203645630	1612203648656	OK	 
REQUEST	59		localhost:8084	1612203645633	1612203648656	OK	 
REQUEST	124		localhost:8081	1612203645637	1612203648656	OK	 
REQUEST	97		localhost:8081	1612203645635	1612203648658	OK	 
REQUEST	132		localhost:8082	1612203645641	1612203648662	OK	 
REQUEST	66		localhost:8080	1612203645634	1612203648662	OK	 
REQUEST	51		localhost:8080	1612203645634	1612203648663	OK	 
REQUEST	115		localhost:8082	1612203645636	1612203648665	OK	 
REQUEST	32		localhost:8083 Redirect 1	1612203647695	1612203648703	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 7 with intensity 1	32	END	1612203645590	1612203648704
REQUEST	67		localhost:8083 Redirect 1	1612203647699	1612203648706	OK	 
REQUEST	13		localhost:8082 Redirect 1	1612203647790	1612203648803	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 12 with intensity 1	13	END	1612203645587	1612203648804
REQUEST	69		localhost:8083 Redirect 1	1612203647795	1612203648805	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 13 with intensity 1	69	END	1612203645633	1612203648806
REQUEST	15		localhost:8081 Redirect 1	1612203647791	1612203648806	OK	 
REQUEST	12		localhost:8083 Redirect 1	1612203647786	1612203648810	OK	 
REQUEST	144		localhost:8084 Redirect 1	1612203647799	1612203648816	OK	 
REQUEST	42		localhost:8081 Redirect 1	1612203647813	1612203648820	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 13 with intensity 1	42	END	1612203645593	1612203648821
REQUEST	5		localhost:8081 Redirect 1	1612203647800	1612203648828	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 1	5	END	1612203645585	1612203648828
REQUEST	54		localhost:8084 Redirect 1	1612203647820	1612203648843	OK	 
REQUEST	37		localhost:8083 Redirect 1	1612203647819	1612203648876	OK	 
REQUEST	45		localhost:8080 Redirect 1	1612203647819	1612203648897	OK	 
REQUEST	143		localhost:8081 Redirect 1	1612203647829	1612203648898	OK	 
REQUEST	78		localhost:8081 Redirect 1	1612203647827	1612203648905	OK	 
REQUEST	150		localhost:8083 Redirect 1	1612203647873	1612203648909	OK	 
REQUEST	138		localhost:8084 Redirect 1	1612203647884	1612203648909	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 10 with intensity 1	150	END	1612203645638	1612203648910
