RUN	Model10U25	model10u25	1612215588926	 	3.3.1
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 3	74	START	1612215590093	1612215590093
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 1 with intensity 3	73	START	1612215590093	1612215590093
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 4 with intensity 3	77	START	1612215590093	1612215590093
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 3	76	START	1612215590093	1612215590093
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 4 with intensity 3	78	START	1612215590093	1612215590093
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 4 with intensity 3	79	START	1612215590093	1612215590093
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 3 with intensity 3	80	START	1612215590093	1612215590093
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 6 with intensity 2	52	START	1612215590092	1612215590092
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 3 with intensity 3	82	START	1612215590094	1612215590094
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 3 with intensity 3	81	START	1612215590094	1612215590094
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 7 with intensity 2	84	START	1612215590094	1612215590094
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 2 with intensity 3	85	START	1612215590094	1612215590094
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 7 with intensity 2	83	START	1612215590094	1612215590094
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 2 with intensity 3	86	START	1612215590094	1612215590094
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 2 with intensity 3	87	START	1612215590094	1612215590094
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 5 with intensity 2	88	START	1612215590094	1612215590094
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 6 with intensity 2	11	START	1612215590041	1612215590041
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 5 with intensity 2	89	START	1612215590094	1612215590094
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 2 with intensity 3	90	START	1612215590094	1612215590094
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 8 with intensity 2	93	START	1612215590094	1612215590094
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 2 with intensity 3	92	START	1612215590094	1612215590094
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 8 with intensity 2	94	START	1612215590094	1612215590094
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 5 with intensity 2	95	START	1612215590094	1612215590094
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 2 with intensity 3	91	START	1612215590094	1612215590094
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 5 with intensity 2	96	START	1612215590094	1612215590094
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 4 with intensity 3	97	START	1612215590094	1612215590094
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 1 with intensity 3	33	START	1612215590045	1612215590045
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 4 with intensity 3	98	START	1612215590094	1612215590094
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 4 with intensity 3	99	START	1612215590094	1612215590094
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 8 with intensity 2	100	START	1612215590094	1612215590094
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 6 with intensity 2	53	START	1612215590092	1612215590092
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 6 with intensity 2	102	START	1612215590095	1612215590095
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 6 with intensity 2	103	START	1612215590095	1612215590095
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 7 with intensity 2	107	START	1612215590095	1612215590095
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 4 with intensity 3	106	START	1612215590095	1612215590095
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 7 with intensity 2	108	START	1612215590095	1612215590095
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 3 with intensity 3	110	START	1612215590095	1612215590095
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 3 with intensity 3	111	START	1612215590095	1612215590095
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 4 with intensity 3	104	START	1612215590095	1612215590095
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 8 with intensity 2	101	START	1612215590095	1612215590095
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 3 with intensity 3	114	START	1612215590095	1612215590095
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 4 with intensity 3	105	START	1612215590095	1612215590095
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 9 with intensity 2	117	START	1612215590095	1612215590095
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 3 with intensity 3	115	START	1612215590095	1612215590095
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 3 with intensity 3	119	START	1612215590095	1612215590095
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 3 with intensity 3	120	START	1612215590095	1612215590095
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 9 with intensity 2	118	START	1612215590095	1612215590095
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 3 with intensity 3	121	START	1612215590095	1612215590095
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 3 with intensity 3	122	START	1612215590095	1612215590095
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 3 with intensity 3	123	START	1612215590095	1612215590095
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 3 with intensity 3	116	START	1612215590095	1612215590095
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 3 with intensity 3	124	START	1612215590096	1612215590096
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 7 with intensity 2	125	START	1612215590096	1612215590096
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 7 with intensity 2	126	START	1612215590096	1612215590096
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 6 with intensity 2	127	START	1612215590096	1612215590096
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 6 with intensity 2	128	START	1612215590096	1612215590096
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 5 with intensity 2	129	START	1612215590096	1612215590096
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 5 with intensity 2	130	START	1612215590096	1612215590096
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 9 with intensity 2	132	START	1612215590096	1612215590096
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 3 with intensity 3	109	START	1612215590095	1612215590095
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 6 with intensity 2	49	START	1612215590092	1612215590092
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 9 with intensity 2	134	START	1612215590096	1612215590096
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 0 with intensity 3	8	START	1612215590040	1612215590040
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 4 with intensity 3	136	START	1612215590096	1612215590096
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 4 with intensity 3	137	START	1612215590096	1612215590096
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 3	138	START	1612215590096	1612215590096
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 3	140	START	1612215590096	1612215590096
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 6 with intensity 2	141	START	1612215590096	1612215590096
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 3	139	START	1612215590096	1612215590096
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 6 with intensity 2	142	START	1612215590096	1612215590096
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 3	27	START	1612215590044	1612215590044
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 5 with intensity 2	145	START	1612215590097	1612215590097
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 1 with intensity 3	35	START	1612215590046	1612215590046
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 5 with intensity 2	146	START	1612215590097	1612215590097
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 0 with intensity 3	147	START	1612215590097	1612215590097
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 1 with intensity 3	151	START	1612215590097	1612215590097
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 0 with intensity 3	149	START	1612215590097	1612215590097
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 1 with intensity 3	152	START	1612215590097	1612215590097
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 8 with intensity 2	153	START	1612215590097	1612215590097
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 8 with intensity 2	154	START	1612215590097	1612215590097
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 7 with intensity 2	155	START	1612215590097	1612215590097
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 7 with intensity 2	156	START	1612215590097	1612215590097
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 0 with intensity 3	157	START	1612215590097	1612215590097
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 0 with intensity 3	158	START	1612215590097	1612215590097
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 9 with intensity 2	131	START	1612215590096	1612215590096
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 0 with intensity 3	159	START	1612215590097	1612215590097
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 3 with intensity 3	160	START	1612215590097	1612215590097
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 0 with intensity 3	148	START	1612215590097	1612215590097
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 3 with intensity 3	161	START	1612215590097	1612215590097
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 3 with intensity 3	162	START	1612215590097	1612215590097
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 3	163	START	1612215590097	1612215590097
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 3	164	START	1612215590098	1612215590098
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 3	165	START	1612215590098	1612215590098
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 9 with intensity 2	166	START	1612215590098	1612215590098
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 9 with intensity 2	167	START	1612215590098	1612215590098
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 0 with intensity 3	168	START	1612215590098	1612215590098
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 0 with intensity 3	170	START	1612215590098	1612215590098
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 0 with intensity 3	169	START	1612215590098	1612215590098
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 2 with intensity 3	171	START	1612215590098	1612215590098
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 7 with intensity 2	2	START	1612215590039	1612215590039
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 2 with intensity 3	172	START	1612215590098	1612215590098
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 7 with intensity 2	175	START	1612215590098	1612215590098
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 7 with intensity 2	174	START	1612215590098	1612215590098
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 8 with intensity 2	176	START	1612215590098	1612215590098
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 8 with intensity 2	177	START	1612215590098	1612215590098
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 0 with intensity 3	179	START	1612215590098	1612215590098
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 0 with intensity 3	178	START	1612215590098	1612215590098
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 0 with intensity 3	180	START	1612215590098	1612215590098
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 2 with intensity 3	182	START	1612215590098	1612215590098
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 2 with intensity 3	181	START	1612215590098	1612215590098
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 4 with intensity 3	184	START	1612215590099	1612215590099
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 4 with intensity 3	185	START	1612215590099	1612215590099
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 2 with intensity 3	183	START	1612215590099	1612215590099
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 4 with intensity 3	186	START	1612215590099	1612215590099
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 5 with intensity 2	188	START	1612215590099	1612215590099
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 5 with intensity 2	187	START	1612215590099	1612215590099
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 4 with intensity 3	189	START	1612215590099	1612215590099
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 4 with intensity 3	191	START	1612215590099	1612215590099
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 3 with intensity 3	28	START	1612215590044	1612215590044
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 9 with intensity 2	133	START	1612215590096	1612215590096
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 2 with intensity 3	173	START	1612215590098	1612215590098
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 0 with intensity 3	192	START	1612215590099	1612215590099
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 0 with intensity 3	193	START	1612215590099	1612215590099
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 0 with intensity 3	194	START	1612215590099	1612215590099
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 3	195	START	1612215590099	1612215590099
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 3	196	START	1612215590099	1612215590099
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 1 with intensity 3	197	START	1612215590099	1612215590099
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 6 with intensity 2	198	START	1612215590099	1612215590099
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 6 with intensity 2	199	START	1612215590099	1612215590099
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 4 with intensity 3	201	START	1612215590099	1612215590099
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 4 with intensity 3	202	START	1612215590099	1612215590099
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 5 with intensity 2	203	START	1612215590099	1612215590099
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 5 with intensity 2	204	START	1612215590099	1612215590099
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 2 with intensity 3	205	START	1612215590099	1612215590099
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 2 with intensity 3	206	START	1612215590099	1612215590099
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 2 with intensity 3	207	START	1612215590099	1612215590099
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 4 with intensity 3	208	START	1612215590099	1612215590099
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 4 with intensity 3	209	START	1612215590100	1612215590100
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 4 with intensity 3	210	START	1612215590100	1612215590100
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 8 with intensity 2	211	START	1612215590100	1612215590100
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 8 with intensity 2	212	START	1612215590100	1612215590100
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 9 with intensity 2	213	START	1612215590100	1612215590100
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 8 with intensity 2	215	START	1612215590100	1612215590100
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 9 with intensity 2	214	START	1612215590100	1612215590100
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 1 with intensity 3	218	START	1612215590100	1612215590100
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 1 with intensity 3	219	START	1612215590100	1612215590100
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 8 with intensity 2	216	START	1612215590100	1612215590100
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 1 with intensity 3	217	START	1612215590100	1612215590100
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 1 with intensity 3	220	START	1612215590100	1612215590100
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 1 with intensity 3	222	START	1612215590100	1612215590100
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 2 with intensity 3	224	START	1612215590100	1612215590100
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 2 with intensity 3	223	START	1612215590100	1612215590100
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 2 with intensity 3	225	START	1612215590100	1612215590100
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 8 with intensity 2	227	START	1612215590100	1612215590100
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 8 with intensity 2	226	START	1612215590100	1612215590100
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 8 with intensity 2	228	START	1612215590100	1612215590100
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 8 with intensity 2	229	START	1612215590100	1612215590100
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 6 with intensity 2	230	START	1612215590101	1612215590101
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 6 with intensity 2	231	START	1612215590101	1612215590101
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 3	232	START	1612215590101	1612215590101
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 3	234	START	1612215590101	1612215590101
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 1 with intensity 3	235	START	1612215590101	1612215590101
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 2 with intensity 3	233	START	1612215590101	1612215590101
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 2 with intensity 3	238	START	1612215590101	1612215590101
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 1 with intensity 3	236	START	1612215590101	1612215590101
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 1 with intensity 3	237	START	1612215590101	1612215590101
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 3 with intensity 3	241	START	1612215590101	1612215590101
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 2 with intensity 3	240	START	1612215590101	1612215590101
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 3 with intensity 3	242	START	1612215590101	1612215590101
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 3 with intensity 3	243	START	1612215590101	1612215590101
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 7 with intensity 2	244	START	1612215590101	1612215590101
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 8 with intensity 2	246	START	1612215590101	1612215590101
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 8 with intensity 2	247	START	1612215590101	1612215590101
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 7 with intensity 2	245	START	1612215590101	1612215590101
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 4 with intensity 3	190	START	1612215590099	1612215590099
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 3 with intensity 3	248	START	1612215590102	1612215590102
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 9 with intensity 2	19	START	1612215590042	1612215590042
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 3 with intensity 3	249	START	1612215590102	1612215590102
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 2 with intensity 3	239	START	1612215590101	1612215590101
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 5 with intensity 2	21	START	1612215590043	1612215590043
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 3 with intensity 3	250	START	1612215590102	1612215590102
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 8 with intensity 2	41	START	1612215590049	1612215590049
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 0 with intensity 3	23	START	1612215590043	1612215590043
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 0 with intensity 3	13	START	1612215590041	1612215590041
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 7 with intensity 2	38	START	1612215590049	1612215590049
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 8 with intensity 2	40	START	1612215590049	1612215590049
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 0 with intensity 3	7	START	1612215590040	1612215590040
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 0 with intensity 3	12	START	1612215590041	1612215590041
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 5 with intensity 2	31	START	1612215590045	1612215590045
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 3 with intensity 3	30	START	1612215590045	1612215590045
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 9 with intensity 2	18	START	1612215590042	1612215590042
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 1 with intensity 3	43	START	1612215590049	1612215590049
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 0 with intensity 3	15	START	1612215590041	1612215590041
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 0 with intensity 3	24	START	1612215590044	1612215590044
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 6 with intensity 2	37	START	1612215590048	1612215590048
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 0 with intensity 3	14	START	1612215590041	1612215590041
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 9 with intensity 2	5	START	1612215590039	1612215590039
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 5 with intensity 2	32	START	1612215590045	1612215590045
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 0 with intensity 3	9	START	1612215590040	1612215590040
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 1 with intensity 3	42	START	1612215590049	1612215590049
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 5 with intensity 2	3	START	1612215590039	1612215590039
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 0 with intensity 3	22	START	1612215590043	1612215590043
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 6 with intensity 2	48	START	1612215590063	1612215590063
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 3 with intensity 3	29	START	1612215590044	1612215590044
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 7 with intensity 2	39	START	1612215590049	1612215590049
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 5 with intensity 2	4	START	1612215590039	1612215590039
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 9 with intensity 2	6	START	1612215590040	1612215590040
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 1 with intensity 3	221	START	1612215590100	1612215590100
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 4 with intensity 3	200	START	1612215590099	1612215590099
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 4 with intensity 3	135	START	1612215590096	1612215590096
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 9 with intensity 2	144	START	1612215590096	1612215590096
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 9 with intensity 2	143	START	1612215590096	1612215590096
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 1 with intensity 3	150	START	1612215590097	1612215590097
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 9 with intensity 2	112	START	1612215590095	1612215590095
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 9 with intensity 2	113	START	1612215590095	1612215590095
REQUEST	5		localhost:8083	1612215590087	1612215591427	OK	 
REQUEST	56		localhost:8080	1612215590092	1612215591422	OK	 
REQUEST	84		localhost:8081	1612215590094	1612215591422	OK	 
REQUEST	116		localhost:8084	1612215590096	1612215591447	OK	 
REQUEST	90		localhost:8084	1612215590094	1612215591636	OK	 
